session_id,noise_level,log_format,num_lines,failure_cause,affected_service,severity,recommended_action,evidence_lines
sess_02267,high,mixed,10,normal_no_issue,gateway-service,low,no_action_monitor,"[4, 6, 7]"
sess_02268,low,json_like,6,database_query_failure,database-service,high,check_database_query,"[3, 4, 5]"
sess_02269,medium,mixed,8,database_query_failure,database-service,high,check_database_query,"[4, 5, 6]"
sess_02270,high,json_like,8,normal_no_issue,gateway-service,low,no_action_monitor,"[3, 5, 6]"
sess_02271,high,mixed,10,message_queue_backlog,queue-service,medium,scale_queue_consumers,"[5, 6, 7]"
sess_02272,medium,mixed,9,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[4, 5, 6, 7]"
sess_02273,none,mixed,5,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[2, 3, 4, 5]"
sess_02274,medium,mixed,8,deployment_regression,checkout-service,high,rollback_deployment,"[4, 5, 6]"
sess_02275,high,plain,10,database_query_failure,database-service,high,check_database_query,"[5, 6, 7]"
sess_02276,low,mixed,6,database_query_failure,database-service,medium,check_database_query,"[3, 4, 5]"
sess_02277,medium,json_like,8,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 5, 6]"
sess_02278,medium,json_like,8,deployment_regression,checkout-service,high,rollback_deployment,"[4, 5, 6]"
sess_02279,medium,json_like,9,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[4, 5, 6, 7]"
sess_02280,high,json_like,10,database_query_failure,database-service,high,check_database_query,"[5, 6, 7]"
sess_02281,medium,json_like,8,inventory_out_of_sync,inventory-service,high,sync_inventory_and_retry,"[4, 5, 6]"
sess_02282,low,json_like,6,inventory_out_of_sync,inventory-service,high,sync_inventory_and_retry,"[3, 4, 5]"
sess_02283,none,plain,4,configuration_error,checkout-service,critical,rollback_or_fix_configuration,"[2, 3, 4]"
sess_02284,low,json_like,6,resource_exhaustion,checkout-service,high,scale_resource_or_restart_service,"[2, 3, 4, 5]"
sess_02285,low,json_like,6,authentication_token_expired,auth-service,medium,rotate_or_check_credentials,"[3, 4, 5]"
sess_02286,medium,plain,9,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[4, 5, 6, 7]"
sess_02287,medium,plain,8,authentication_token_expired,auth-service,high,rotate_or_check_credentials,"[4, 5, 6]"
sess_02288,high,plain,11,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[5, 6, 7, 8]"
sess_02289,low,json_like,7,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[3, 4, 5, 6]"
sess_02290,high,plain,10,resource_exhaustion,checkout-service,high,scale_resource_or_restart_service,"[4, 5, 6, 7]"
sess_02291,none,mixed,5,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[2, 3, 4, 5]"
sess_02292,none,mixed,5,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[2, 3, 4, 5]"
sess_02293,medium,mixed,8,database_query_failure,database-service,high,check_database_query,"[4, 5, 6]"
sess_02294,high,json_like,11,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[5, 6, 7, 8]"
sess_02295,low,plain,6,normal_no_issue,gateway-service,low,no_action_monitor,"[2, 4, 5]"
sess_02296,high,json_like,11,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[5, 6, 7, 8]"
sess_02297,none,json_like,5,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[2, 3, 4, 5]"
sess_02298,high,mixed,10,deployment_regression,checkout-service,critical,rollback_deployment,"[5, 6, 7]"
sess_02299,medium,mixed,8,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 5, 6]"
sess_02300,high,json_like,11,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[5, 6, 7, 8]"
sess_02301,low,json_like,6,database_query_failure,database-service,medium,check_database_query,"[3, 4, 5]"
sess_02302,medium,plain,8,normal_no_issue,gateway-service,low,no_action_monitor,"[3, 5, 6]"
sess_02303,low,plain,6,normal_no_issue,gateway-service,low,no_action_monitor,"[2, 4, 5]"
sess_02304,low,plain,6,configuration_error,checkout-service,critical,rollback_or_fix_configuration,"[3, 4, 5]"
sess_02305,none,json_like,4,authentication_token_expired,auth-service,medium,rotate_or_check_credentials,"[2, 3, 4]"
sess_02306,none,mixed,5,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[2, 3, 4, 5]"
sess_02307,high,mixed,11,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[5, 6, 7, 8]"
sess_02308,low,json_like,7,payment_gateway_timeout,payment-service,critical,check_payment_gateway_and_retry,"[3, 4, 5, 6]"
sess_02309,high,json_like,10,message_queue_backlog,queue-service,medium,scale_queue_consumers,"[5, 6, 7]"
sess_02310,high,json_like,10,message_queue_backlog,queue-service,high,scale_queue_consumers,"[5, 6, 7]"
sess_02311,medium,json_like,8,database_query_failure,database-service,medium,check_database_query,"[4, 5, 6]"
sess_02312,high,mixed,10,authentication_token_expired,auth-service,medium,rotate_or_check_credentials,"[5, 6, 7]"
sess_02313,low,plain,6,database_query_failure,database-service,medium,check_database_query,"[3, 4, 5]"
sess_02314,medium,mixed,8,configuration_error,checkout-service,high,rollback_or_fix_configuration,"[4, 5, 6]"
sess_02315,none,plain,4,message_queue_backlog,queue-service,medium,scale_queue_consumers,"[2, 3, 4]"
sess_02316,medium,plain,8,resource_exhaustion,checkout-service,critical,scale_resource_or_restart_service,"[3, 4, 5, 6]"
sess_02317,medium,json_like,8,resource_exhaustion,checkout-service,high,scale_resource_or_restart_service,"[3, 4, 5, 6]"
sess_02318,none,plain,4,database_query_failure,database-service,medium,check_database_query,"[2, 3, 4]"
sess_02319,low,plain,6,authentication_token_expired,auth-service,medium,rotate_or_check_credentials,"[3, 4, 5]"
sess_02320,none,json_like,4,deployment_regression,checkout-service,high,rollback_deployment,"[2, 3, 4]"
sess_02321,high,json_like,10,database_query_failure,database-service,high,check_database_query,"[5, 6, 7]"
sess_02322,medium,plain,9,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[4, 5, 6, 7]"
sess_02323,medium,json_like,9,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[4, 5, 6, 7]"
sess_02324,high,json_like,10,normal_no_issue,gateway-service,low,no_action_monitor,"[4, 6, 7]"
sess_02325,low,mixed,7,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[3, 4, 5, 6]"
sess_02326,low,json_like,6,database_query_failure,database-service,high,check_database_query,"[3, 4, 5]"
sess_02327,medium,plain,8,inventory_out_of_sync,inventory-service,high,sync_inventory_and_retry,"[4, 5, 6]"
sess_02328,medium,json_like,8,resource_exhaustion,checkout-service,high,scale_resource_or_restart_service,"[3, 4, 5, 6]"
sess_02329,low,json_like,6,normal_no_issue,gateway-service,low,no_action_monitor,"[2, 4, 5]"
sess_02330,medium,mixed,8,authentication_token_expired,auth-service,medium,rotate_or_check_credentials,"[4, 5, 6]"
sess_02331,none,plain,4,normal_no_issue,gateway-service,low,no_action_monitor,"[1, 3, 4]"
sess_02332,medium,mixed,9,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[4, 5, 6, 7]"
sess_02333,low,json_like,6,resource_exhaustion,checkout-service,critical,scale_resource_or_restart_service,"[2, 3, 4, 5]"
sess_02334,low,mixed,6,authentication_token_expired,auth-service,medium,rotate_or_check_credentials,"[3, 4, 5]"
sess_02335,low,mixed,6,database_query_failure,database-service,high,check_database_query,"[3, 4, 5]"
sess_02336,high,mixed,10,normal_no_issue,gateway-service,low,no_action_monitor,"[4, 6, 7]"
sess_02337,none,mixed,4,authentication_token_expired,auth-service,high,rotate_or_check_credentials,"[2, 3, 4]"
sess_02338,medium,json_like,8,normal_no_issue,gateway-service,low,no_action_monitor,"[3, 5, 6]"
sess_02339,high,plain,10,configuration_error,checkout-service,critical,rollback_or_fix_configuration,"[5, 6, 7]"
sess_02340,low,json_like,6,message_queue_backlog,queue-service,medium,scale_queue_consumers,"[3, 4, 5]"
sess_02341,high,mixed,10,configuration_error,checkout-service,high,rollback_or_fix_configuration,"[5, 6, 7]"
sess_02342,low,mixed,7,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[3, 4, 5, 6]"
sess_02343,medium,mixed,8,configuration_error,checkout-service,high,rollback_or_fix_configuration,"[4, 5, 6]"
sess_02344,high,json_like,11,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[5, 6, 7, 8]"
sess_02345,low,plain,6,configuration_error,checkout-service,critical,rollback_or_fix_configuration,"[3, 4, 5]"
sess_02346,medium,mixed,9,payment_gateway_timeout,payment-service,critical,check_payment_gateway_and_retry,"[4, 5, 6, 7]"
sess_02347,medium,mixed,8,message_queue_backlog,queue-service,medium,scale_queue_consumers,"[4, 5, 6]"
sess_02348,high,mixed,10,deployment_regression,checkout-service,high,rollback_deployment,"[5, 6, 7]"
sess_02349,high,mixed,10,resource_exhaustion,checkout-service,high,scale_resource_or_restart_service,"[4, 5, 6, 7]"
sess_02350,medium,plain,8,deployment_regression,checkout-service,high,rollback_deployment,"[4, 5, 6]"
sess_02351,low,plain,6,authentication_token_expired,auth-service,medium,rotate_or_check_credentials,"[3, 4, 5]"
sess_02352,low,json_like,6,configuration_error,checkout-service,high,rollback_or_fix_configuration,"[3, 4, 5]"
sess_02353,low,mixed,7,database_connection_pool_exhaustion,database-service,critical,scale_database_pool,"[3, 4, 5, 6]"
sess_02354,medium,json_like,8,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 5, 6]"
sess_02355,high,json_like,10,resource_exhaustion,checkout-service,critical,scale_resource_or_restart_service,"[4, 5, 6, 7]"
sess_02356,low,plain,6,inventory_out_of_sync,inventory-service,high,sync_inventory_and_retry,"[3, 4, 5]"
sess_02357,high,plain,10,authentication_token_expired,auth-service,high,rotate_or_check_credentials,"[5, 6, 7]"
sess_02358,high,mixed,11,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[5, 6, 7, 8]"
sess_02359,medium,json_like,8,normal_no_issue,gateway-service,low,no_action_monitor,"[3, 5, 6]"
sess_02360,medium,mixed,8,authentication_token_expired,auth-service,medium,rotate_or_check_credentials,"[4, 5, 6]"
sess_02361,none,json_like,4,inventory_out_of_sync,inventory-service,medium,sync_inventory_and_retry,"[2, 3, 4]"
sess_02362,low,json_like,6,message_queue_backlog,queue-service,high,scale_queue_consumers,"[3, 4, 5]"
sess_02363,none,mixed,4,configuration_error,checkout-service,high,rollback_or_fix_configuration,"[2, 3, 4]"
sess_02364,none,json_like,4,message_queue_backlog,queue-service,high,scale_queue_consumers,"[2, 3, 4]"
sess_02365,low,mixed,6,normal_no_issue,gateway-service,low,no_action_monitor,"[2, 4, 5]"
sess_02366,medium,json_like,8,configuration_error,checkout-service,high,rollback_or_fix_configuration,"[4, 5, 6]"
sess_02367,medium,plain,9,database_connection_pool_exhaustion,database-service,critical,scale_database_pool,"[4, 5, 6, 7]"
sess_02368,none,json_like,4,authentication_token_expired,auth-service,high,rotate_or_check_credentials,"[2, 3, 4]"
sess_02369,low,mixed,6,database_query_failure,database-service,medium,check_database_query,"[3, 4, 5]"
sess_02370,low,json_like,6,configuration_error,checkout-service,critical,rollback_or_fix_configuration,"[3, 4, 5]"
sess_02371,medium,mixed,8,deployment_regression,checkout-service,high,rollback_deployment,"[4, 5, 6]"
sess_02372,medium,json_like,8,deployment_regression,checkout-service,high,rollback_deployment,"[4, 5, 6]"
sess_02373,medium,mixed,9,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[4, 5, 6, 7]"
sess_02374,none,plain,4,message_queue_backlog,queue-service,high,scale_queue_consumers,"[2, 3, 4]"
sess_02375,low,json_like,6,authentication_token_expired,auth-service,medium,rotate_or_check_credentials,"[3, 4, 5]"
sess_02376,high,plain,10,resource_exhaustion,checkout-service,high,scale_resource_or_restart_service,"[4, 5, 6, 7]"
sess_02377,low,plain,7,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[3, 4, 5, 6]"
sess_02378,low,mixed,6,deployment_regression,checkout-service,critical,rollback_deployment,"[3, 4, 5]"
sess_02379,medium,mixed,8,message_queue_backlog,queue-service,high,scale_queue_consumers,"[4, 5, 6]"
sess_02380,medium,mixed,8,resource_exhaustion,checkout-service,high,scale_resource_or_restart_service,"[3, 4, 5, 6]"
sess_02381,low,mixed,6,database_query_failure,database-service,medium,check_database_query,"[3, 4, 5]"
sess_02382,low,plain,6,inventory_out_of_sync,inventory-service,medium,sync_inventory_and_retry,"[3, 4, 5]"
sess_02383,high,plain,11,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[5, 6, 7, 8]"
sess_02384,none,plain,4,authentication_token_expired,auth-service,medium,rotate_or_check_credentials,"[2, 3, 4]"
sess_02385,medium,plain,9,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[4, 5, 6, 7]"
sess_02386,high,plain,10,deployment_regression,checkout-service,critical,rollback_deployment,"[5, 6, 7]"
sess_02387,low,plain,6,deployment_regression,checkout-service,critical,rollback_deployment,"[3, 4, 5]"
sess_02388,none,mixed,4,message_queue_backlog,queue-service,medium,scale_queue_consumers,"[2, 3, 4]"
sess_02389,low,json_like,7,database_connection_pool_exhaustion,database-service,critical,scale_database_pool,"[3, 4, 5, 6]"
sess_02390,none,json_like,4,resource_exhaustion,checkout-service,critical,scale_resource_or_restart_service,"[1, 2, 3, 4]"
sess_02391,low,mixed,6,message_queue_backlog,queue-service,high,scale_queue_consumers,"[3, 4, 5]"
sess_02392,low,json_like,6,resource_exhaustion,checkout-service,high,scale_resource_or_restart_service,"[2, 3, 4, 5]"
sess_02393,none,json_like,5,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[2, 3, 4, 5]"
sess_02394,low,json_like,6,authentication_token_expired,auth-service,high,rotate_or_check_credentials,"[3, 4, 5]"
sess_02395,medium,mixed,8,configuration_error,checkout-service,critical,rollback_or_fix_configuration,"[4, 5, 6]"
sess_02396,none,json_like,5,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[2, 3, 4, 5]"
sess_02397,medium,mixed,8,database_query_failure,database-service,medium,check_database_query,"[4, 5, 6]"
sess_02398,medium,mixed,9,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[4, 5, 6, 7]"
sess_02399,medium,mixed,8,message_queue_backlog,queue-service,high,scale_queue_consumers,"[4, 5, 6]"
sess_02400,low,plain,6,authentication_token_expired,auth-service,medium,rotate_or_check_credentials,"[3, 4, 5]"
sess_02401,none,plain,4,message_queue_backlog,queue-service,medium,scale_queue_consumers,"[2, 3, 4]"
sess_02402,medium,plain,8,database_query_failure,database-service,medium,check_database_query,"[4, 5, 6]"
sess_02403,medium,mixed,8,message_queue_backlog,queue-service,high,scale_queue_consumers,"[4, 5, 6]"
sess_02404,none,plain,4,configuration_error,checkout-service,high,rollback_or_fix_configuration,"[2, 3, 4]"
sess_02405,medium,json_like,8,resource_exhaustion,checkout-service,critical,scale_resource_or_restart_service,"[3, 4, 5, 6]"
sess_02406,low,plain,6,normal_no_issue,gateway-service,low,no_action_monitor,"[2, 4, 5]"
sess_02407,none,mixed,5,database_connection_pool_exhaustion,database-service,critical,scale_database_pool,"[2, 3, 4, 5]"
sess_02408,high,mixed,10,inventory_out_of_sync,inventory-service,medium,sync_inventory_and_retry,"[5, 6, 7]"
sess_02409,none,json_like,4,deployment_regression,checkout-service,high,rollback_deployment,"[2, 3, 4]"
sess_02410,medium,json_like,9,payment_gateway_timeout,payment-service,critical,check_payment_gateway_and_retry,"[4, 5, 6, 7]"
sess_02411,low,mixed,7,database_connection_pool_exhaustion,database-service,critical,scale_database_pool,"[3, 4, 5, 6]"
sess_02412,medium,json_like,8,message_queue_backlog,queue-service,high,scale_queue_consumers,"[4, 5, 6]"
sess_02413,medium,json_like,8,resource_exhaustion,checkout-service,high,scale_resource_or_restart_service,"[3, 4, 5, 6]"
sess_02414,medium,json_like,8,inventory_out_of_sync,inventory-service,high,sync_inventory_and_retry,"[4, 5, 6]"
sess_02415,none,json_like,5,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[2, 3, 4, 5]"
sess_02416,medium,plain,9,database_connection_pool_exhaustion,database-service,critical,scale_database_pool,"[4, 5, 6, 7]"
sess_02417,high,json_like,10,configuration_error,checkout-service,high,rollback_or_fix_configuration,"[5, 6, 7]"
sess_02418,high,json_like,10,deployment_regression,checkout-service,high,rollback_deployment,"[5, 6, 7]"
sess_02419,medium,plain,8,message_queue_backlog,queue-service,high,scale_queue_consumers,"[4, 5, 6]"
sess_02420,low,mixed,6,configuration_error,checkout-service,critical,rollback_or_fix_configuration,"[3, 4, 5]"
sess_02421,high,json_like,10,message_queue_backlog,queue-service,medium,scale_queue_consumers,"[5, 6, 7]"
