session_id,noise_level,log_length,evidence_count,failure_cause,affected_service,severity,recommended_action,evidence_lines
sess_02663,high,10,3,normal_no_issue,gateway,low,no_action_monitor,"[5, 6, 7]"
sess_02664,low,7,3,normal_no_issue,gateway,low,no_action_monitor,"[4, 6, 7]"
sess_02665,low,6,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[3, 4, 6]"
sess_02666,medium,12,3,inventory_out_of_sync,inventory-service,medium,reconcile_inventory_state,"[4, 7, 9]"
sess_02667,none,8,3,configuration_error,checkout-service,high,rollback_deployment,"[4, 6, 8]"
sess_02668,low,6,3,authentication_failure,auth-service,medium,rotate_or_check_credentials,"[4, 5, 6]"
sess_02669,none,6,3,external_api_failure,payment-service,high,inspect_network_dependency,"[3, 5, 6]"
sess_02670,high,8,3,deployment_regression,checkout-service,high,rollback_deployment,"[4, 6, 7]"
sess_02671,medium,11,3,network_timeout,gateway,high,inspect_network_dependency,"[4, 7, 10]"
sess_02672,low,7,3,external_api_failure,payment-service,medium,inspect_network_dependency,"[3, 5, 7]"
sess_02673,medium,7,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[4, 6, 7]"
sess_02674,high,12,3,resource_exhaustion,payment-service,high,scale_resource,"[4, 6, 8]"
sess_02675,medium,10,3,authentication_failure,auth-service,high,rotate_or_check_credentials,"[3, 5, 7]"
sess_02676,high,12,3,external_api_failure,payment-service,high,inspect_network_dependency,"[4, 7, 10]"
sess_02677,low,6,3,external_api_failure,payment-service,medium,inspect_network_dependency,"[3, 4, 6]"
sess_02678,high,11,3,database_connection_pool_exhaustion,database,critical,scale_resource,"[4, 6, 8]"
sess_02679,medium,8,3,message_queue_backlog,message-queue,high,scale_resource,"[4, 5, 8]"
sess_02680,medium,10,3,external_api_failure,payment-service,medium,inspect_network_dependency,"[4, 6, 7]"
sess_02681,low,8,3,resource_exhaustion,payment-service,critical,scale_resource,"[4, 6, 8]"
sess_02682,none,7,3,resource_exhaustion,payment-service,high,scale_resource,"[4, 6, 7]"
sess_02683,high,9,3,authentication_failure,auth-service,high,rotate_or_check_credentials,"[3, 7, 9]"
sess_02684,medium,10,3,database_query_failure,database,high,escalate_to_database_team,"[4, 7, 9]"
sess_02685,low,7,3,authentication_failure,auth-service,high,rotate_or_check_credentials,"[4, 6, 7]"
sess_02686,none,8,3,database_query_failure,database,high,escalate_to_database_team,"[4, 6, 8]"
sess_02687,low,5,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[3, 4, 5]"
sess_02688,medium,9,3,message_queue_backlog,message-queue,high,scale_resource,"[4, 7, 9]"
sess_02689,medium,8,3,deployment_regression,checkout-service,high,rollback_deployment,"[3, 5, 7]"
sess_02690,high,10,3,database_query_failure,database,high,escalate_to_database_team,"[4, 7, 10]"
sess_02691,medium,9,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[4, 5, 7]"
sess_02692,low,8,3,network_timeout,gateway,medium,inspect_network_dependency,"[4, 6, 8]"
sess_02693,high,10,3,database_query_failure,database,high,escalate_to_database_team,"[4, 5, 7]"
sess_02694,low,7,3,database_query_failure,database,medium,escalate_to_database_team,"[4, 5, 7]"
sess_02695,high,9,2,external_api_failure,payment-service,medium,inspect_network_dependency,"[4, 6]"
sess_02696,none,8,3,network_timeout,gateway,high,inspect_network_dependency,"[4, 6, 8]"
sess_02697,medium,8,3,configuration_error,checkout-service,critical,rollback_deployment,"[3, 5, 6]"
sess_02698,medium,10,3,network_timeout,gateway,high,inspect_network_dependency,"[4, 6, 9]"
sess_02699,medium,9,3,network_timeout,gateway,high,inspect_network_dependency,"[4, 6, 8]"
sess_02700,none,6,3,database_query_failure,database,high,escalate_to_database_team,"[4, 5, 6]"
sess_02701,none,7,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[4, 5, 7]"
sess_02702,low,7,3,database_connection_pool_exhaustion,database,high,scale_resource,"[3, 5, 7]"
sess_02703,medium,9,3,configuration_error,checkout-service,high,rollback_deployment,"[4, 6, 7]"
sess_02704,none,8,3,normal_no_issue,gateway,low,no_action_monitor,"[4, 6, 8]"
sess_02705,low,8,3,database_connection_pool_exhaustion,database,critical,scale_resource,"[4, 6, 8]"
sess_02706,medium,8,3,configuration_error,checkout-service,critical,rollback_deployment,"[4, 6, 8]"
sess_02707,low,7,2,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 6]"
sess_02708,low,7,3,external_api_failure,payment-service,high,inspect_network_dependency,"[3, 5, 7]"
sess_02709,high,11,3,deployment_regression,checkout-service,critical,rollback_deployment,"[6, 10, 11]"
sess_02710,none,6,3,deployment_regression,checkout-service,high,rollback_deployment,"[3, 5, 6]"
sess_02711,medium,11,3,resource_exhaustion,payment-service,high,scale_resource,"[3, 6, 8]"
sess_02712,medium,11,3,database_connection_pool_exhaustion,database,critical,scale_resource,"[4, 6, 9]"
sess_02713,medium,9,3,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[4, 6, 7]"
sess_02714,medium,9,3,resource_exhaustion,payment-service,critical,scale_resource,"[3, 5, 7]"
sess_02715,high,8,3,deployment_regression,checkout-service,high,rollback_deployment,"[3, 5, 6]"
sess_02716,none,6,3,external_api_failure,payment-service,medium,inspect_network_dependency,"[3, 4, 6]"
sess_02717,high,11,2,authentication_failure,auth-service,high,rotate_or_check_credentials,"[5, 6]"
sess_02718,medium,7,3,message_queue_backlog,message-queue,high,scale_resource,"[4, 5, 6]"
sess_02719,medium,9,3,database_connection_pool_exhaustion,database,high,scale_resource,"[4, 6, 8]"
sess_02720,low,7,3,database_connection_pool_exhaustion,database,high,scale_resource,"[4, 6, 7]"
sess_02721,low,8,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[4, 6, 8]"
sess_02722,high,9,3,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[4, 6, 9]"
sess_02723,medium,8,3,external_api_failure,payment-service,medium,inspect_network_dependency,"[3, 5, 7]"
sess_02724,high,9,3,authentication_failure,auth-service,critical,rotate_or_check_credentials,"[3, 8, 9]"
sess_02725,none,8,3,database_connection_pool_exhaustion,database,high,scale_resource,"[4, 6, 8]"
sess_02726,medium,8,3,database_connection_pool_exhaustion,database,high,scale_resource,"[3, 5, 8]"
sess_02727,high,8,3,normal_no_issue,gateway,low,no_action_monitor,"[3, 5, 7]"
sess_02728,low,7,3,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[3, 5, 7]"
sess_02729,medium,7,2,message_queue_backlog,message-queue,medium,scale_resource,"[4, 6]"
sess_02730,medium,8,3,database_query_failure,database,high,escalate_to_database_team,"[3, 5, 7]"
sess_02731,medium,8,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[3, 4, 6]"
sess_02732,medium,10,3,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 6, 8]"
sess_02733,low,7,3,resource_exhaustion,payment-service,high,scale_resource,"[4, 6, 7]"
sess_02734,low,7,3,configuration_error,checkout-service,critical,rollback_deployment,"[4, 5, 7]"
sess_02735,low,7,3,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[4, 6, 7]"
sess_02736,low,6,3,deployment_regression,checkout-service,high,rollback_deployment,"[4, 5, 6]"
sess_02737,high,9,3,external_api_failure,payment-service,medium,inspect_network_dependency,"[4, 6, 8]"
sess_02738,none,7,3,configuration_error,checkout-service,critical,rollback_deployment,"[4, 6, 7]"
sess_02739,low,7,3,authentication_failure,auth-service,medium,rotate_or_check_credentials,"[3, 5, 7]"
sess_02740,low,6,3,resource_exhaustion,payment-service,high,scale_resource,"[3, 4, 6]"
sess_02741,low,5,3,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[3, 4, 5]"
sess_02742,low,7,3,database_query_failure,database,medium,escalate_to_database_team,"[4, 5, 7]"
sess_02743,none,7,3,database_connection_pool_exhaustion,database,high,scale_resource,"[4, 5, 7]"
sess_02744,low,8,3,external_api_failure,payment-service,high,inspect_network_dependency,"[4, 6, 8]"
sess_02745,low,6,3,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[3, 5, 6]"
sess_02746,low,7,3,inventory_out_of_sync,inventory-service,medium,reconcile_inventory_state,"[3, 5, 7]"
sess_02747,low,7,3,external_api_failure,payment-service,medium,inspect_network_dependency,"[4, 6, 7]"
sess_02748,none,7,2,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[4, 6]"
sess_02749,medium,8,3,authentication_failure,auth-service,medium,rotate_or_check_credentials,"[4, 7, 8]"
sess_02750,medium,9,3,database_query_failure,database,medium,escalate_to_database_team,"[3, 5, 7]"
sess_02751,low,8,3,resource_exhaustion,payment-service,high,scale_resource,"[4, 6, 8]"
sess_02752,medium,9,3,configuration_error,checkout-service,high,rollback_deployment,"[3, 5, 8]"
sess_02753,medium,7,2,database_connection_pool_exhaustion,database,critical,scale_resource,"[4, 6]"
sess_02754,low,8,3,external_api_failure,payment-service,high,inspect_network_dependency,"[4, 6, 8]"
sess_02755,medium,7,2,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[3, 5]"
sess_02756,medium,8,3,normal_no_issue,gateway,low,no_action_monitor,"[3, 6, 7]"
sess_02757,medium,11,3,external_api_failure,payment-service,high,inspect_network_dependency,"[4, 7, 9]"
sess_02758,high,11,3,deployment_regression,checkout-service,high,rollback_deployment,"[4, 5, 8]"
sess_02759,low,7,3,database_connection_pool_exhaustion,database,high,scale_resource,"[4, 5, 7]"
sess_02760,low,8,3,deployment_regression,checkout-service,high,rollback_deployment,"[4, 6, 8]"
sess_02761,medium,9,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[4, 5, 8]"
sess_02762,low,7,3,configuration_error,checkout-service,high,rollback_deployment,"[4, 6, 7]"
sess_02763,low,7,3,external_api_failure,payment-service,high,inspect_network_dependency,"[4, 6, 7]"
sess_02764,high,12,3,external_api_failure,payment-service,medium,inspect_network_dependency,"[3, 6, 8]"
sess_02765,medium,10,3,normal_no_issue,gateway,low,no_action_monitor,"[3, 5, 8]"
sess_02766,medium,8,3,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[4, 6, 7]"
sess_02767,medium,11,3,normal_no_issue,gateway,low,no_action_monitor,"[4, 7, 9]"
sess_02768,medium,10,3,configuration_error,checkout-service,high,rollback_deployment,"[3, 6, 8]"
sess_02769,none,7,3,configuration_error,checkout-service,high,rollback_deployment,"[4, 5, 7]"
sess_02770,low,5,3,configuration_error,checkout-service,critical,rollback_deployment,"[3, 4, 5]"
sess_02771,medium,9,3,resource_exhaustion,payment-service,high,scale_resource,"[4, 6, 7]"
sess_02772,low,8,3,database_query_failure,database,medium,escalate_to_database_team,"[4, 6, 8]"
sess_02773,medium,10,3,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[4, 7, 10]"
sess_02774,low,6,3,resource_exhaustion,payment-service,high,scale_resource,"[4, 5, 6]"
sess_02775,low,6,3,database_connection_pool_exhaustion,database,critical,scale_resource,"[3, 4, 6]"
sess_02776,medium,8,3,network_timeout,gateway,medium,inspect_network_dependency,"[3, 5, 6]"
sess_02777,low,7,3,resource_exhaustion,payment-service,critical,scale_resource,"[3, 5, 7]"
sess_02778,medium,7,2,normal_no_issue,gateway,low,no_action_monitor,"[3, 5]"
sess_02779,medium,8,3,network_timeout,gateway,high,inspect_network_dependency,"[3, 4, 6]"
sess_02780,none,6,3,normal_no_issue,gateway,low,no_action_monitor,"[4, 5, 6]"
sess_02781,medium,9,3,database_query_failure,database,high,escalate_to_database_team,"[3, 6, 8]"
sess_02782,medium,10,3,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[4, 7, 9]"
sess_02783,medium,7,2,resource_exhaustion,payment-service,critical,scale_resource,"[3, 6]"
sess_02784,medium,10,3,external_api_failure,payment-service,high,inspect_network_dependency,"[3, 6, 7]"
sess_02785,medium,7,3,database_connection_pool_exhaustion,database,critical,scale_resource,"[4, 6, 7]"
sess_02786,medium,8,3,database_connection_pool_exhaustion,database,critical,scale_resource,"[3, 5, 8]"
sess_02787,high,7,3,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[3, 4, 6]"
sess_02788,low,8,3,message_queue_backlog,message-queue,high,scale_resource,"[4, 6, 8]"
sess_02789,low,7,3,configuration_error,checkout-service,critical,rollback_deployment,"[4, 6, 7]"
sess_02790,low,6,3,normal_no_issue,gateway,low,no_action_monitor,"[3, 4, 6]"
sess_02791,medium,8,3,normal_no_issue,gateway,low,no_action_monitor,"[3, 6, 8]"
sess_02792,none,8,3,resource_exhaustion,payment-service,high,scale_resource,"[4, 6, 8]"
sess_02793,medium,7,2,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[4, 6]"
sess_02794,low,8,3,authentication_failure,auth-service,high,rotate_or_check_credentials,"[4, 6, 8]"
sess_02795,medium,9,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[4, 6, 7]"
sess_02796,none,8,3,external_api_failure,payment-service,high,inspect_network_dependency,"[4, 6, 8]"
sess_02797,medium,7,2,inventory_out_of_sync,inventory-service,medium,reconcile_inventory_state,"[4, 7]"
sess_02798,medium,9,3,network_timeout,gateway,high,inspect_network_dependency,"[4, 6, 9]"
sess_02799,medium,9,3,database_connection_pool_exhaustion,database,critical,scale_resource,"[4, 5, 7]"
sess_02800,medium,9,3,network_timeout,gateway,high,inspect_network_dependency,"[4, 6, 7]"
sess_02801,medium,9,3,inventory_out_of_sync,inventory-service,medium,reconcile_inventory_state,"[4, 6, 8]"
sess_02802,low,6,3,deployment_regression,checkout-service,high,rollback_deployment,"[3, 5, 6]"
sess_02803,medium,8,3,configuration_error,checkout-service,critical,rollback_deployment,"[3, 4, 7]"
sess_02804,low,6,3,external_api_failure,payment-service,high,inspect_network_dependency,"[4, 5, 6]"
sess_02805,medium,8,3,database_query_failure,database,medium,escalate_to_database_team,"[4, 6, 8]"
sess_02806,none,7,3,resource_exhaustion,payment-service,critical,scale_resource,"[4, 6, 7]"
sess_02807,none,8,3,deployment_regression,checkout-service,high,rollback_deployment,"[4, 6, 8]"
sess_02808,low,7,3,message_queue_backlog,message-queue,high,scale_resource,"[3, 5, 7]"
sess_02809,high,11,3,external_api_failure,payment-service,high,inspect_network_dependency,"[4, 6, 7]"
sess_02810,medium,8,2,network_timeout,gateway,high,inspect_network_dependency,"[4, 7]"
sess_02811,high,9,2,external_api_failure,payment-service,high,inspect_network_dependency,"[4, 7]"
sess_02812,low,6,3,external_api_failure,payment-service,high,inspect_network_dependency,"[3, 5, 6]"
sess_02813,high,7,2,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[3, 7]"
sess_02814,low,6,3,database_connection_pool_exhaustion,database,high,scale_resource,"[4, 5, 6]"
sess_02815,low,6,3,resource_exhaustion,payment-service,high,scale_resource,"[3, 4, 6]"
sess_02816,none,7,3,deployment_regression,checkout-service,high,rollback_deployment,"[3, 5, 7]"
sess_02817,medium,7,2,message_queue_backlog,message-queue,high,scale_resource,"[4, 6]"
sess_02818,low,7,3,message_queue_backlog,message-queue,medium,scale_resource,"[3, 5, 7]"
sess_02819,low,7,3,network_timeout,gateway,high,inspect_network_dependency,"[3, 5, 7]"
sess_02820,low,8,3,message_queue_backlog,message-queue,high,scale_resource,"[4, 6, 8]"
sess_02821,none,6,3,resource_exhaustion,payment-service,critical,scale_resource,"[3, 5, 6]"
sess_02822,medium,11,3,resource_exhaustion,payment-service,critical,scale_resource,"[4, 6, 9]"
sess_02823,high,7,2,network_timeout,gateway,high,inspect_network_dependency,"[4, 6]"
sess_02824,none,7,3,database_connection_pool_exhaustion,database,critical,scale_resource,"[3, 5, 7]"
sess_02825,low,7,2,message_queue_backlog,message-queue,high,scale_resource,"[4, 6]"
sess_02826,low,8,3,authentication_failure,auth-service,high,rotate_or_check_credentials,"[4, 6, 8]"
sess_02827,none,7,3,authentication_failure,auth-service,medium,rotate_or_check_credentials,"[4, 6, 7]"
sess_02828,high,9,3,configuration_error,checkout-service,critical,rollback_deployment,"[4, 7, 9]"
sess_02829,none,5,3,database_connection_pool_exhaustion,database,high,scale_resource,"[3, 4, 5]"
sess_02830,none,7,3,database_connection_pool_exhaustion,database,critical,scale_resource,"[4, 5, 7]"
sess_02831,low,6,3,external_api_failure,payment-service,medium,inspect_network_dependency,"[3, 4, 6]"
sess_02832,low,7,3,resource_exhaustion,payment-service,critical,scale_resource,"[4, 6, 7]"
sess_02833,low,6,3,message_queue_backlog,message-queue,medium,scale_resource,"[3, 5, 6]"
sess_02834,medium,8,3,authentication_failure,auth-service,high,rotate_or_check_credentials,"[4, 5, 7]"
sess_02835,none,7,3,database_connection_pool_exhaustion,database,high,scale_resource,"[4, 5, 7]"
sess_02836,low,8,3,inventory_out_of_sync,inventory-service,medium,reconcile_inventory_state,"[4, 6, 8]"
sess_02837,none,7,3,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[3, 5, 7]"
sess_02838,medium,7,3,external_api_failure,payment-service,medium,inspect_network_dependency,"[4, 5, 7]"
sess_02839,none,7,2,database_connection_pool_exhaustion,database,critical,scale_resource,"[4, 6]"
sess_02840,medium,7,3,database_query_failure,database,high,escalate_to_database_team,"[3, 5, 6]"
sess_02841,medium,9,3,deployment_regression,checkout-service,high,rollback_deployment,"[4, 6, 8]"
sess_02842,medium,10,3,network_timeout,gateway,high,inspect_network_dependency,"[3, 5, 7]"
